"article_id","model_id","main_crop","country","year_assessment_start","year_assessment_end","intervention_recla","intervention_recla_detail_1","intervention_recla_detail_2","intervention_recla_detail_3","intervention_recla_detail_4","y_metric_recla","x_metric_raw","x_metric_recla","x_metric_unit_raw","x_metric_unit_recla","x_data_type","transformation_coefficient","transformation_coefficient_num","transformation_variance","transformation_variance_num","x_mean_value","x_mean_value_num","model_analysis_raw","m_model_method","coefficient_type","coefficient","coefficient_num","variance_metric","variance_value","variance_value_num","variance_ci_l","variance_ci_l_num","variance_ci_u","variance_ci_u_num","z_t_value","z_t_value_num","p_value","p_value_num","df_original","n_predictors","n_predictors_num","n_samples","n_samples_num","limitation_of_use_obs","m_exact_variance_value","m_random_sample","m_mean_farm_size_ha","sampling_unit","type_data","m_endogeneity_correction","m_exposure_correction","m_intervention_system_components","factor_metric","m_intervention_recla2","coefficient_variance_type","model_coefficient_variance_type","t_value_pcc","b_logOR","se_logOR","m_region","m_sub_region","Developed_Developing","m_education_years","m_sampling_unit","m_type_data","m_av_year_assessment"
"114","1","Soybean","Brazil",2012,2013,"integrated crop-livestock",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","external financing sources","access to off-farm income","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,NA,NA,"nd",NA,"logistic regression model","logit","OR",1.56,1.56,"SE","1.53",1.53,"na",NA,"na",NA,"nd",NA,"nd",NA,"14",14,14,145,145,"no limitation",1,1,"639","household","primary data",0,0,"crops and animals","access to off-farm income (1= yes, 0= no)","Agro-silvopasture","OR_SE","logit_OR_SE",0.453405151090102,0.444685821261446,1.01960784313725,"Latin America and the Caribbean","South America","Developing regions",NA,1,1,2012
"114","1","Soybean","Brazil",2012,2013,"integrated crop-livestock",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","total farm size","farm size","ha","ha","continuous","none",NA,"none",NA,"4039",4039,"logistic regression model","logit","OR",1.0001,1.0001,"SE","1E-3",0.001,"na",NA,"na",NA,"nd",NA,"nd",NA,"14",14,14,145,145,"no limitation",1,1,"639","household","primary data",0,0,"crops and animals","farm size (ha)","Agro-silvopasture","OR_SE","logit_OR_SE",0.100004999833331,9.99950003332973e-05,1000.1,"Latin America and the Caribbean","South America","Developing regions",NA,1,1,2012
"114","1","Soybean","Brazil",2012,2013,"integrated crop-livestock",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","distance to the nearest road","distance to road","km","km","continuous","none",NA,NA,NA,"10.6",10.6,"logistic regression model","logit","OR",0.97,0.97,"SE","0.02",0.02,"na",NA,"na",NA,"nd",NA,"nd",NA,"14",14,14,145,145,"no limitation",1,1,"639","household","primary data",0,0,"crops and animals","distance to road (km)","Agro-silvopasture","OR_SE","logit_OR_SE",-1.47727156300837,-0.0304592074847086,48.5,"Latin America and the Caribbean","South America","Developing regions",NA,1,1,2012
"114","1","Soybean","Brazil",2012,2013,"integrated crop-livestock",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","number of farms workers.  Continuous (in number of employees)","farm labour force (hired)","number of employees","number of people","continuous","none",NA,NA,NA,"3.3",3.3,"logistic regression model","logit","OR",1.1,1.1,"SE","7.0000000000000007E-2",0.07,"na",NA,"na",NA,"nd",NA,"nd",NA,"14",14,14,145,145,"no limitation",1,1,"639","household","primary data",0,0,"crops and animals","farm labour force (hired) (number of people)","Agro-silvopasture","OR_SE","logit_OR_SE",1.49773139692511,0.0953101798043249,15.7142857142857,"Latin America and the Caribbean","South America","Developing regions",NA,1,1,2012
"114","1","Soybean","Brazil",2012,2013,"integrated crop-livestock",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","education level","hh education","1= Basic, 2= High School, 3= Graduate, 4= Post-graduate","level 1-4 (1= Basic, 2= High School, 3= Graduate, 4= Post-graduate)","categorical (multiple)","none",NA,"none",NA,"nd",NA,"logistic regression model","logit","OR",5.22,5.22,"SE","3.31",3.31,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"14",14,14,145,145,"no limitation",1,1,"639","household","primary data",0,0,"crops and animals","hh education (level 1-4 (1= Basic, 2= High School, 3= Graduate, 4= Post-graduate))","Agro-silvopasture","OR_SE","logit_OR_SE",2.60605330449835,1.65249740189455,1.57703927492447,"Latin America and the Caribbean","South America","Developing regions",NA,1,1,2012
"114","1","Soybean","Brazil",2012,2013,"integrated crop-livestock",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","region of origin - South","hh is native","1= hh from Southern Brazil, 0= otherwise","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"nd",NA,"logistic regression model","logit","OR",0.01,0.01,"SE","0.01",0.01,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"14",14,14,145,145,"no limitation",1,1,"639","household","primary data",0,0,"crops and animals","hh is native (1= yes, 0= no)","Agro-silvopasture","OR_SE","logit_OR_SE",-4.60517018598809,-4.60517018598809,1,"Latin America and the Caribbean","South America","Developing regions",NA,1,1,2012
"190","1","nd","Vietnam",2008,2016,"crop rotation",NA,NA,"annual or biannual crops",NA,"diversity adoption (1=yes, 0=no)","Plot size (log)","plot size","log(ha)","log(ha)","continuous","none",NA,"none",NA,"0.14000000000000001",0.14,"random-effects probit model with Mundlak approach;","probit","ME",-0.006,-0.006,"SE","1.4E-2",0.014,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,28593,28593,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","plot size (log(ha))","Crop rotation","ME_SE","probit_ME_SE",-0.428571428571429,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","1","nd","Vietnam",2008,2016,"crop rotation",NA,NA,"annual or biannual crops",NA,"diversity adoption (1=yes, 0=no)","Plot owned","land tenure security","1= owned, 0= no","1= owned, 0= otherwise","categorical (binary)","none",NA,"none",NA,"0.93",0.93,"random-effects probit model with Mundlak approach;","probit","ME",0.005,0.005,"SE","8.0000000000000002E-3",0.008,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,28593,28593,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","land tenure security (1= owned, 0= otherwise)","Crop rotation","ME_SE","probit_ME_SE",0.625,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","1","nd","Vietnam",2008,2016,"crop rotation",NA,NA,"annual or biannual crops",NA,"diversity adoption (1=yes, 0=no)","Distance from house to farm (in km)","distance farm-house","log(km)","log(km)","continuous","none",NA,"none",NA,"0.63",0.63,"random-effects probit model with Mundlak approach;","probit","ME",0.024,0.024,"SE","5.0000000000000001E-3",0.005,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",24,24,28593,28593,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","distance farm-house (log(km))","Crop rotation","ME_SE","probit_ME_SE",4.8,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","1","nd","Vietnam",2008,2016,"crop rotation",NA,NA,"annual or biannual crops",NA,"diversity adoption (1=yes, 0=no)","Plot has higher quality soil than the average soil condition of the region","soil fertility","1 = if Plot has higher quality soil than the average soil condition of the region; 0 = No","1= high fertility, 0= otherwise","categorical (binary)","none",NA,"none",NA,"0.04",0.04,"random-effects probit model with Mundlak approach;","probit","ME",0.024,0.024,"SE","1.2999999999999999E-2",0.013,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",24,24,28593,28593,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","soil fertility (1= high fertility, 0= otherwise)","Crop rotation","ME_SE","probit_ME_SE",1.84615384615385,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","1","nd","Vietnam",2008,2016,"crop rotation",NA,NA,"annual or biannual crops",NA,"diversity adoption (1=yes, 0=no)","Slight slope (= 1 if yes)","soil slope","1= slight slope, 0= otherwise","1= flat slope, 0= otherwise","categorical (binary)","none",NA,NA,NA,"0.28000000000000003",0.28,"random-effects probit model with Mundlak approach;","probit","ME",0.025,0.025,"SE","8.0000000000000002E-3",0.008,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",24,24,28593,28593,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","soil slope (1= flat slope, 0= otherwise)","Crop rotation","ME_SE","probit_ME_SE",3.125,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","1","nd","Vietnam",2008,2016,"crop rotation",NA,NA,"annual or biannual crops",NA,"diversity adoption (1=yes, 0=no)","Moderate slope (= 1 if yes)","soil slope","1= moderate slope, 0= otherwise","1= moderate slope, 0= otherwise","categorical (binary)","none",NA,NA,NA,"0.11",0.11,"random-effects probit model with Mundlak approach;","probit","ME",0.011,0.011,"SE","0.01",0.01,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,28593,28593,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","soil slope (1= moderate slope, 0= otherwise)","Crop rotation","ME_SE","probit_ME_SE",1.1,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","1","nd","Vietnam",2008,2016,"crop rotation",NA,NA,"annual or biannual crops",NA,"diversity adoption (1=yes, 0=no)","Steep slope (=1 if yes)","soil slope","1= steep slope, 0= otherwise","1= steep slope, 0= otherwise","categorical (binary)","none",NA,NA,NA,"0.01",0.01,"random-effects probit model with Mundlak approach;","probit","ME",-0.048,-0.048,"SE","2.7E-2",0.027,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",24,24,28593,28593,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","soil slope (1= steep slope, 0= otherwise)","Crop rotation","ME_SE","probit_ME_SE",-1.77777777777778,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","1","nd","Vietnam",2008,2016,"crop rotation",NA,NA,"annual or biannual crops",NA,"diversity adoption (1=yes, 0=no)","Gender (=1 if male)","hh gender","1= male, 0= female","1= male, 0= female","categorical (binary)","none",NA,"none",NA,"0.96",0.96,"random-effects probit model with Mundlak approach;","probit","ME",-0.012,-0.012,"SE","1.6E-2",0.016,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,28593,28593,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","hh gender (1= male, 0= female)","Crop rotation","ME_SE","probit_ME_SE",-0.75,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","1","nd","Vietnam",2008,2016,"crop rotation",NA,NA,"annual or biannual crops",NA,"diversity adoption (1=yes, 0=no)","Education of head (years)","hh education","years","years","continuous","none",NA,"none",NA,"6.87",6.87,"random-effects probit model with Mundlak approach;","probit","ME",0.001,0.001,"SE","2E-3",0.002,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,28593,28593,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","hh education (years)","Crop rotation","ME_SE","probit_ME_SE",0.5,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","1","nd","Vietnam",2008,2016,"crop rotation",NA,NA,"annual or biannual crops",NA,"diversity adoption (1=yes, 0=no)","Number of household members participating in agricultural production (number)","farm labour force (non-hired)","number of people","number of people","continuous","none",NA,"none",NA,"3.28",3.28,"random-effects probit model with Mundlak approach;","probit","ME",0.005,0.005,"SE","3.0000000000000001E-3",0.003,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,28593,28593,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","farm labour force (non-hired) (number of people)","Crop rotation","ME_SE","probit_ME_SE",1.66666666666667,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","1","nd","Vietnam",2008,2016,"crop rotation",NA,NA,"annual or biannual crops",NA,"diversity adoption (1=yes, 0=no)","Other income (=1 if yes)","access to off-farm income","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"0.95",0.95,"random-effects probit model with Mundlak approach;","probit","ME",0.023,0.023,"SE","1.4E-2",0.014,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,28593,28593,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","access to off-farm income (1= yes, 0= no)","Crop rotation","ME_SE","probit_ME_SE",1.64285714285714,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","1","nd","Vietnam",2008,2016,"crop rotation",NA,NA,"annual or biannual crops",NA,"diversity adoption (1=yes, 0=no)","TLU (log)","units of livestock","log(TLU)","log(TLU)","continuous","none",NA,"none",NA,"0.47",0.47,"random-effects probit model with Mundlak approach;","probit","ME",0.007,0.007,"SE","5.0000000000000001E-3",0.005,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,28593,28593,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","units of livestock (log(TLU))","Crop rotation","ME_SE","probit_ME_SE",1.4,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","1","nd","Vietnam",2008,2016,"crop rotation",NA,NA,"annual or biannual crops",NA,"diversity adoption (1=yes, 0=no)","Number of relatives in and outside the village (number)","family members and friends living in and out the community","number of people","number of relatives","continuous","none",NA,"none",NA,"1.48",1.48,"random-effects probit model with Mundlak approach;","probit","ME",0.002,0.002,"SE","3.0000000000000001E-3",0.003,"na",NA,"na",NA,"nd",NA,NA,NA,"nd",24,24,28593,28593,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","family members and friends living in and out the community (number of relatives)","Crop rotation","ME_SE","probit_ME_SE",0.666666666666667,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","1","nd","Vietnam",2008,2016,"crop rotation",NA,NA,"annual or biannual crops",NA,"diversity adoption (1=yes, 0=no)","Farmer group (=1 if yes)","hh association member","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"0.63",0.63,"random-effects probit model with Mundlak approach;","probit","ME",0.014,0.014,"SE","8.0000000000000002E-3",0.008,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",24,24,28593,28593,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","hh association member (1= yes, 0= no)","Crop rotation","ME_SE","probit_ME_SE",1.75,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","1","nd","Vietnam",2008,2016,"crop rotation",NA,NA,"annual or biannual crops",NA,"diversity adoption (1=yes, 0=no)","Household obtained assistance or sharing information regarding agricultural production with peers (1 = Yes; 0 = No) (=1 if yes)","hh comunicate with other farmers","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"0.35",0.35,"random-effects probit model with Mundlak approach;","probit","ME",0.022,0.022,"SE","8.0000000000000002E-3",0.008,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",24,24,28593,28593,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","hh comunicate with other farmers (1= yes, 0= no)","Crop rotation","ME_SE","probit_ME_SE",2.75,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","1","nd","Vietnam",2008,2016,"crop rotation",NA,NA,"annual or biannual crops",NA,"diversity adoption (1=yes, 0=no)","Contacting extension agents (-1 if yes)","access to agricultural extension","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"0.52",0.52,"random-effects probit model with Mundlak approach;","probit","ME",0.019,0.019,"SE","7.0000000000000001E-3",0.007,"na",NA,"na",NA,"nd",NA,"0.05",0.05,"nd",24,24,28593,28593,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","access to agricultural extension (1= yes, 0= no)","Crop rotation","ME_SE","probit_ME_SE",2.71428571428571,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","2","nd","Vietnam",2008,2016,"intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Plot size (log)","plot size","log(ha)","log(ha)","continuous","none",NA,"none",NA,"0.14000000000000001",0.14,"random-effects probit model with Mundlak approach;","probit","ME",0.056,0.056,"SE","-8.9999999999999993E-3",-0.009,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",24,24,29323,29323,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","plot size (log(ha))","Intercropping","ME_SE","probit_ME_SE",-6.22222222222222,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","2","nd","Vietnam",2008,2016,"intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Plot owned","land tenure security","1= owned, 0= no","1= owned, 0= otherwise","categorical (binary)","none",NA,"none",NA,"0.93",0.93,"random-effects probit model with Mundlak approach;","probit","ME",0.021,0.021,"SE","5.0000000000000001E-3",0.005,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",24,24,29323,29323,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","land tenure security (1= owned, 0= otherwise)","Intercropping","ME_SE","probit_ME_SE",4.2,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","2","nd","Vietnam",2008,2016,"intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Distance from house to farm (in km)","distance farm-house","log(km)","log(km)","continuous","none",NA,"none",NA,"0.63",0.63,"random-effects probit model with Mundlak approach;","probit","ME",-0.038,-0.038,"SE","6.0000000000000001E-3",0.006,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",24,24,29323,29323,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","distance farm-house (log(km))","Intercropping","ME_SE","probit_ME_SE",-6.33333333333333,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","2","nd","Vietnam",2008,2016,"intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Plot has higher quality soil than the average soil condition of the region","soil fertility","1 = if Plot has higher quality soil than the average soil condition of the region; 0 = No","1= high fertility, 0= otherwise","categorical (binary)","none",NA,"none",NA,"0.04",0.04,"random-effects probit model with Mundlak approach;","probit","ME",-0.002,-0.002,"SE","3.0000000000000001E-3",0.003,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,29323,29323,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","soil fertility (1= high fertility, 0= otherwise)","Intercropping","ME_SE","probit_ME_SE",-0.666666666666667,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","2","nd","Vietnam",2008,2016,"intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Slight slope (= 1 if yes)","soil slope","1= slight slope, 0= otherwise","1= flat slope, 0= otherwise","categorical (binary)","none",NA,NA,NA,"0.28000000000000003",0.28,"random-effects probit model with Mundlak approach;","probit","ME",0.014,0.014,"SE","3.0000000000000001E-3",0.003,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",24,24,29323,29323,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","soil slope (1= flat slope, 0= otherwise)","Intercropping","ME_SE","probit_ME_SE",4.66666666666667,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","2","nd","Vietnam",2008,2016,"intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Moderate slope (= 1 if yes)","soil slope","1= moderate slope, 0= otherwise","1= moderate slope, 0= otherwise","categorical (binary)","none",NA,NA,NA,"0.11",0.11,"random-effects probit model with Mundlak approach;","probit","ME",0.017,0.017,"SE","5.0000000000000001E-3",0.005,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",24,24,29323,29323,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","soil slope (1= moderate slope, 0= otherwise)","Intercropping","ME_SE","probit_ME_SE",3.4,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","2","nd","Vietnam",2008,2016,"intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Steep slope (=1 if yes)","soil slope","1= steep slope, 0= otherwise","1= steep slope, 0= otherwise","categorical (binary)","none",NA,NA,NA,"0.01",0.01,"random-effects probit model with Mundlak approach;","probit","ME",0.048,0.048,"SE","1.0999999999999999E-2",0.011,"na",NA,"na",NA,"nd",NA,"0.01",0.01,"nd",24,24,29323,29323,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","soil slope (1= steep slope, 0= otherwise)","Intercropping","ME_SE","probit_ME_SE",4.36363636363636,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","2","nd","Vietnam",2008,2016,"intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Gender (=1 if male)","hh gender","1= male, 0= female","1= male, 0= female","categorical (binary)","none",NA,"none",NA,"0.96",0.96,"random-effects probit model with Mundlak approach;","probit","ME",0.007,0.007,"SE","5.0000000000000001E-3",0.005,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,29323,29323,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","hh gender (1= male, 0= female)","Intercropping","ME_SE","probit_ME_SE",1.4,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","2","nd","Vietnam",2008,2016,"intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Education of head (years)","hh education","years","years","continuous","none",NA,"none",NA,"6.87",6.87,"random-effects probit model with Mundlak approach;","probit","ME",-0.001,-0.001,"SE","1E-3",0.001,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,29323,29323,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","hh education (years)","Intercropping","ME_SE","probit_ME_SE",-1,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","2","nd","Vietnam",2008,2016,"intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Number of household members participating in agricultural production (number)","farm labour force (non-hired)","number of people","number of people","continuous","none",NA,"none",NA,"3.27",3.27,"random-effects probit model with Mundlak approach;","probit","ME",-1e-04,-1e-04,"SE","1E-3",0.001,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,29323,29323,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","farm labour force (non-hired) (number of people)","Intercropping","ME_SE","probit_ME_SE",-0.1,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","2","nd","Vietnam",2008,2016,"intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Other income (=1 if yes)","access to off-farm income","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"0.95",0.95,"random-effects probit model with Mundlak approach;","probit","ME",-0.005,-0.005,"SE","4.0000000000000001E-3",0.004,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,29323,29323,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","access to off-farm income (1= yes, 0= no)","Intercropping","ME_SE","probit_ME_SE",-1.25,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","2","nd","Vietnam",2008,2016,"intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","TLU (log)","units of livestock","log(TLU)","log(TLU)","continuous","none",NA,"none",NA,"0.47",0.47,"random-effects probit model with Mundlak approach;","probit","ME",-0.004,-0.004,"SE","2E-3",0.002,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",24,24,29323,29323,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","units of livestock (log(TLU))","Intercropping","ME_SE","probit_ME_SE",-2,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","2","nd","Vietnam",2008,2016,"intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Number of relatives in and outside the village (number)","family members and friends living in and out the community","number of people","number of relatives","continuous","none",NA,"none",NA,"1.48",1.48,"random-effects probit model with Mundlak approach;","probit","ME",-0.002,-0.002,"SE","1E-3",0.001,"na",NA,"na",NA,"nd",NA,"0.1",0.1,"nd",24,24,29323,29323,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","family members and friends living in and out the community (number of relatives)","Intercropping","ME_SE","probit_ME_SE",-2,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","2","nd","Vietnam",2008,2016,"intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Farmer group (=1 if yes)","hh association member","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"0.63",0.63,"random-effects probit model with Mundlak approach;","probit","ME",0.002,0.002,"SE","3.0000000000000001E-3",0.003,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,29323,29323,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","hh association member (1= yes, 0= no)","Intercropping","ME_SE","probit_ME_SE",0.666666666666667,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","2","nd","Vietnam",2008,2016,"intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Household obtained assistance or sharing information regarding agricultural production with peers (1 = Yes; 0 = No) (=1 if yes)","hh comunicate with other farmers","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"0.35",0.35,"random-effects probit model with Mundlak approach;","probit","ME",0.002,0.002,"SE","3.0000000000000001E-3",0.003,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,29323,29323,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","hh comunicate with other farmers (1= yes, 0= no)","Intercropping","ME_SE","probit_ME_SE",0.666666666666667,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","2","nd","Vietnam",2008,2016,"intercropping",NA,NA,NA,NA,"diversity adoption (1=yes, 0=no)","Contacting extension agents (-1 if yes)","access to agricultural extension","1= yes, 0= no","1= yes, 0= no","categorical (binary)","none",NA,"none",NA,"0.53",0.53,"random-effects probit model with Mundlak approach;","probit","ME",0.001,0.001,"SE","2E-3",0.002,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",24,24,29323,29323,"no limitation",1,0,"3.5481338923357999","plots","secondary data",1,1,"only crops","access to agricultural extension (1= yes, 0= no)","Intercropping","ME_SE","probit_ME_SE",0.5,NA,NA,"Asia","South-eastern Asia","Developing regions",6.87,0,0,2012
"190","3","nd","Vietnam",2008,2016,"land with temporary fallow","natural fallow",NA,NA,NA,"diversity adoption (1=yes, 0=no)","Plot size (log)","plot size","log(ha)","log(ha)","continuous","none",NA,"none",NA,"0.14000000000000001",0.14,"random-effects probit model with Mundlak approach;","probit","ME",-0.01,-0.01,"SE","8.9999999999999993E-3",0.009,"na",NA,"na",NA,"nd",NA,"nd",NA,"nd",23,23,27233,27233,"no limitation",1,0,"3.6307805477009998","plots","secondary data",1,1,"only crops","plot size (log(ha))","Fallow","ME_SE","probit_ME_SE",-1.11111111111111,NA,NA,"Asia","South-eastern Asia","Developing regions",6.77,0,0,2012
